,Open,High,Low,Close
2025-05-21,209.0638430117914,210.04591862995758,207.95369681199873,208.53173836447314
2025-05-22,208.53173836447314,214.1615446025042,206.14154858690617,211.05691220767454
2025-05-23,211.05691220767454,232.77359036005768,210.14149591703682,228.2275505121678
2025-05-26,228.2275505121678,230.0705797732685,223.16022836019712,225.59483250557483
2025-05-27,225.59483250557483,242.9227535932819,223.96200760743693,239.34362204303602
2025-05-28,239.34362204303602,240.3342648747644,237.70457632062008,239.03606602356368
2025-05-29,239.03606602356368,241.791245670259,237.59629674310037,239.19001378055432
2025-05-30,239.19001378055432,250.8682252282654,234.4948326428116,249.93143416021672
2025-06-02,249.93143416021672,252.99545336693333,247.89735733018833,252.31977401693445
2025-06-03,252.31977401693445,261.39122972739204,251.33327518247242,255.45073375253023
2025-06-04,255.45073375253023,267.0003138587698,254.21089384732343,262.239509673588
2025-06-05,262.239509673588,268.57248958499144,261.1390644907214,262.5137292560616
2025-06-06,262.5137292560616,263.8716661552289,260.46931637889304,262.13035906609986
2025-06-09,262.13035906609986,262.6946466729569,261.93190788058655,262.3520344841911
2025-06-10,262.3520344841911,264.3330604703233,253.7795523070199,255.81456842920315
2025-06-11,255.81456842920315,262.54255674443425,254.7186060072002,262.4416601773241
2025-06-12,262.4416601773241,263.2657121902663,246.17069197290226,247.77443053914052
2025-06-13,247.77443053914052,248.15919056890124,240.67050176290584,242.0378212582114
2025-06-16,242.0378212582114,244.93487977421762,232.59649054484288,237.33142096815442
2025-06-17,237.33142096815442,245.27696024366927,237.09510502472128,243.99714170108336
2025-06-18,243.99714170108336,246.41442647642083,236.75372680650995,239.98296015845096
2025-06-19,239.98296015845096,240.66930578785383,233.5328853331626,235.05104856242713
2025-06-20,235.05104856242713,249.05788513837211,233.59282716483708,241.8224198731373
2025-06-23,241.8224198731373,251.63598378328797,240.34400309958053,247.05512097805067
2025-06-24,247.05512097805067,260.18890008207376,242.9448650515543,256.9842324924807
2025-06-25,256.9842324924807,264.6926596642461,256.7841022344358,262.6875281611445
2025-06-26,262.6875281611445,269.4965864377912,261.784989034702,267.21785283189166
2025-06-27,267.21785283189166,284.6406834243476,264.7342158458238,283.65893081290324
2025-06-30,283.65893081290324,288.7438287817832,280.14233262347705,286.7503021565285
2025-07-01,286.7503021565285,293.91871406445074,285.9066806542095,291.1876402477862
2025-07-02,291.1876402477862,302.05381042291475,290.7100625565932,299.559743410723
2025-07-03,299.559743410723,314.1644037360391,296.7032519864359,313.4679170431372
2025-07-04,313.4679170431372,314.1868981023173,311.31408877286907,313.7444725313361
2025-07-07,313.7444725313361,330.3715364857726,312.989226131317,324.4148673902185
2025-07-08,324.4148673902185,327.7336663546325,313.5379832922575,313.90877152984234
2025-07-09,313.90877152984234,330.17858935355355,313.57963294510427,328.917565781292
2025-07-10,328.917565781292,332.4333065634219,326.3280203198425,326.6729622531703
2025-07-11,326.6729622531703,333.37775545277105,325.2795608973681,330.10047322422446
2025-07-14,330.10047322422446,339.73384695740583,327.9400048621875,338.1633270532137
2025-07-15,338.1633270532137,340.86584422677356,333.07877127573835,336.6398695321224
