,Open,High,Low,Close
2025-05-21,191.05612761460424,191.951247515064,190.7514717708401,191.28438367462525
2025-05-22,191.28438367462525,202.54053221107858,187.56931410498012,201.88532037696163
2025-05-23,201.88532037696163,221.35288615777858,198.87018236524193,217.0515709646283
2025-05-26,217.0515709646283,231.1233818325846,213.1014626670272,229.4417548907395
2025-05-27,229.4417548907395,236.89205698086965,229.3770167389552,235.89512203593918
2025-05-28,235.89512203593918,238.14262441694856,235.08434907364992,237.0620403794333
2025-05-29,237.0620403794333,250.23814070876378,236.7925722631802,249.89444804972106
2025-05-30,249.89444804972106,253.13786567793412,239.88050939077561,240.5361813686257
2025-06-02,240.5361813686257,251.13059681297054,238.61582676553098,249.66852525587532
2025-06-03,249.66852525587532,254.32949118647613,246.31410179187134,251.83855903535508
2025-06-04,251.83855903535508,261.97924820430967,250.12007491531764,260.0648061744275
2025-06-05,260.0648061744275,263.03266468106375,245.09390438078734,246.86076671885397
2025-06-06,246.86076671885397,258.2754480836086,245.47502931458445,253.555476901727
2025-06-09,253.555476901727,261.4309243896913,251.39690855952142,260.56482316474074
2025-06-10,260.56482316474074,263.78808731571047,251.33320015029577,253.02026336021282
2025-06-11,253.02026336021282,257.05182480501276,249.94414633174407,256.4029646622641
2025-06-12,256.4029646622641,256.5841309493972,247.23348986081962,253.2378121085453
2025-06-13,253.2378121085453,254.4840225815057,241.11652944321472,243.62826102038252
2025-06-16,243.62826102038252,246.48424466370375,238.20920996815713,240.11107603939686
2025-06-17,240.11107603939686,242.1689929128933,238.33847597497015,239.56303249689898
2025-06-18,239.56303249689898,244.88230352083423,238.92386019639568,239.36924105012855
2025-06-19,239.36924105012855,252.44753516584234,238.73583686313398,248.80512320800187
2025-06-20,248.80512320800187,269.1372332567622,244.4750215322319,263.5867984231755
2025-06-23,263.5867984231755,264.36191388165633,261.04899066014696,261.44291490111846
2025-06-24,261.44291490111846,273.93787391134936,256.1704003749831,272.8349189042872
2025-06-25,272.8349189042872,281.7431720658425,269.7405547561377,277.92957315671
2025-06-26,277.92957315671,283.9941517377909,276.96494184935466,283.19569081788535
2025-06-27,283.19569081788535,301.68625582363603,281.2626905102051,296.87918597024037
2025-06-30,296.87918597024037,301.22879926532784,292.56021706077496,301.0600347445222
2025-07-01,301.0600347445222,317.67265445475,296.98315946615935,316.66767446183826
2025-07-02,316.66767446183826,319.0805221829769,312.445932254027,314.17680450353055
2025-07-03,314.17680450353055,319.4363453491718,307.9345563131058,312.9350071006374
2025-07-04,312.9350071006374,320.1766483872688,306.54631208700573,319.21719354706204
2025-07-07,319.21719354706204,327.3678776758067,317.1831179778846,322.31451306028157
2025-07-08,322.31451306028157,328.91344480386704,315.24969529720505,319.9006407194392
2025-07-09,319.9006407194392,341.16192937114937,312.51555342731814,336.2706933290222
2025-07-10,336.2706933290222,339.2411323309823,325.8127145291634,329.2986567082586
2025-07-11,329.2986567082586,335.09553350180397,327.59624560696324,330.42342656905635
2025-07-14,330.42342656905635,332.16826818162616,322.8304413184012,325.0690020105774
2025-07-15,325.0690020105774,331.67529722683486,320.40036412840436,329.1211936480063
