,Open,High,Low,Close
2025-01-01,202.06217932321778,203.28678763493684,201.2782791744038,202.98796514211338
2025-01-02,202.98796514211338,203.3959981078876,198.04432999728976,199.4091389755054
2025-01-03,199.4091389755054,201.68932048853054,196.63700085230673,199.35028187008842
2025-01-04,199.35028187008842,201.05479409982723,194.05800097679187,195.37723916753248
2025-01-05,195.37723916753248,195.96876596343574,193.3502492639166,194.31262426098078
2025-01-06,194.31262426098078,195.07340387809893,190.389810625212,193.19544453113207
2025-01-07,193.19544453113207,195.19658495412799,189.02367931309385,191.2940806343788
2025-01-08,191.2940806343788,192.90983873604984,184.40801001257748,186.4787254864834
2025-01-09,186.4787254864834,187.6844634519182,183.60397089253652,185.38610119021416
2025-01-10,185.38610119021416,187.08718423380063,181.5299159633408,181.61926545228923
2025-01-11,181.61926545228923,182.52676881420652,176.69685974704117,178.34324979280615
2025-01-12,178.34324979280615,183.62411222217293,176.85549195141374,181.92096858021517
2025-01-13,181.92096858021517,183.6716752438711,181.7321622864602,182.99736254622584
2025-01-14,182.99736254622584,187.48834032675586,180.50982242300447,184.6514622270191
2025-01-15,184.6514622270191,185.90167991869046,183.02468992430892,183.5203626234041
2025-01-16,183.5203626234041,189.58377209944797,182.71173855175053,189.2383877696591
2025-01-17,189.2383877696591,190.72526763026647,186.51001619490296,186.6237823623699
2025-01-18,186.6237823623699,187.57948447218237,185.87644184871178,187.32498324831568
2025-01-19,187.32498324831568,192.58241360187412,185.27284839768333,190.00659854809052
2025-01-20,190.00659854809052,193.32452007398254,187.9466474009433,190.84230816803677
2025-01-21,190.84230816803677,191.71090743425424,188.73446977855411,191.67384090869965
2025-01-22,191.67384090869965,191.72021504336337,184.95083522287666,187.71891839979224
2025-01-23,187.71891839979224,189.30441000071863,184.9978478872313,187.87267673973986
2025-01-24,187.87267673973986,189.58786478854262,184.65564417908644,186.0065242710906
2025-01-25,186.0065242710906,188.32041111500723,185.34012599166817,185.78653086626628
2025-01-26,185.78653086626628,186.1269860553343,180.52865737819812,183.42429288565276
2025-01-27,183.42429288565276,186.79190868571658,181.4933451531465,184.38994864425453
2025-01-28,184.38994864425453,186.6244228623951,182.24524919972862,182.51403224791895
2025-01-29,182.51403224791895,186.46239388823295,181.33086437556562,183.68807558163104
2025-01-30,183.68807558163104,184.7762804970644,177.02174984098914,179.00674553797066
2025-01-31,179.00674553797066,181.21851280262982,178.16357202187527,180.93878968899784
2025-02-01,180.93878968899784,184.937530994063,180.77597386356987,184.70963231374992
2025-02-02,184.70963231374992,190.0818410898568,184.61908515590554,188.40198861429943
2025-02-03,188.40198861429943,190.99322508696136,187.72478684300918,190.38292785399554
2025-02-04,190.38292785399554,190.51395451054398,188.3309278418753,190.44709666577373
2025-02-05,190.44709666577373,200.17168786617322,188.23815804097234,198.43211928699247
2025-02-06,198.43211928699247,199.9761975778585,196.49626105302076,199.87974440056558
2025-02-07,199.87974440056558,204.28349925505958,198.0266088310164,203.99809219503595
2025-02-08,203.99809219503595,211.52765112848067,203.57523496191337,208.80573362272625
2025-02-09,208.80573362272625,217.101425662917,207.8743378256539,214.59175580565787
