,Open,High,Low,Close
2025-01-01,209.64055841206903,210.14765665772904,208.29364830649857,209.50402288744607
2025-01-02,209.50402288744607,211.33155653497494,205.46923250383588,205.77307030763743
2025-01-03,205.77307030763743,208.71065966936746,204.67805300088378,204.6811961681192
2025-01-04,204.6811961681192,204.75175224980578,202.2259187925394,204.65651645976632
2025-01-05,204.65651645976632,206.08812567809127,197.1596284282475,198.61158017443552
2025-01-06,198.61158017443552,201.23136588770032,196.06091150813927,197.15046253206978
2025-01-07,197.15046253206978,199.20363362153537,192.7932276359541,194.7964334135077
2025-01-08,194.7964334135077,197.69384616413075,187.97214752697806,190.70587416204867
2025-01-09,190.70587416204867,193.31062491797542,186.14301017845648,188.8843499188474
2025-01-10,188.8843499188474,192.28080190687848,186.72953937334515,191.17222515585198
2025-01-11,191.17222515585198,191.48659803370808,188.24245380851102,190.7824156490264
2025-01-12,190.7824156490264,193.5426707317914,187.99653893068376,188.63585275220862
2025-01-13,188.63585275220862,191.83217361588805,188.05065913776775,191.57595464957348
2025-01-14,191.57595464957348,194.46271724990817,191.50430481120705,194.0574174433217
2025-01-15,194.0574174433217,198.06166337366378,191.83801680636597,195.4492941606378
2025-01-16,195.4492941606378,196.01053690030844,192.1566842766644,194.33507071107306
2025-01-17,194.33507071107306,194.59593486526126,192.21391772834812,193.7747428493656
2025-01-18,193.7747428493656,198.49508428178441,193.40550433485936,197.28920638699122
2025-01-19,197.28920638699122,201.52443956936992,196.57562392286644,200.52845827111545
2025-01-20,200.52845827111545,201.59876215982771,197.88905966240273,199.97949678734798
2025-01-21,199.97949678734798,201.66717849318164,197.38202904591418,199.7489167707456
2025-01-22,199.7489167707456,202.17572383971736,199.47641833213916,199.77657033650928
2025-01-23,199.77657033650928,200.8707070070164,194.5321466366976,196.35008030030448
2025-01-24,196.35008030030448,200.63203330634946,194.28636466846052,198.64871931519144
2025-01-25,198.64871931519144,199.30219754494496,194.42857996765446,195.21504871115272
2025-01-26,195.21504871115272,195.67832458832092,192.40220264040707,193.02146776230924
2025-01-27,193.02146776230924,194.4030130452355,189.74471831071205,192.16768213677395
2025-01-28,192.16768213677395,192.54866546616245,187.47370124818116,190.26986977585756
2025-01-29,190.26986977585756,192.85435663739352,187.06640413880427,188.22472683109262
2025-01-30,188.22472683109262,191.16281040089302,188.01458420673282,189.12104372888587
2025-01-31,189.12104372888587,191.09974147530698,184.23051807624952,186.20035447567955
2025-02-01,186.20035447567955,193.27152456865477,185.45451758385886,192.51669759344514
2025-02-02,192.51669759344514,200.10364937607827,191.59158763798936,197.92629517156803
2025-02-03,197.92629517156803,203.08992874982232,195.41260958777852,202.11522825371515
2025-02-04,202.11522825371515,205.70165926001093,200.92122256065707,203.59220536915106
2025-02-05,203.59220536915106,206.054092360727,203.2613038773447,205.05450661937977
2025-02-06,205.05450661937977,211.56508785012338,202.5831767627631,210.00834692361187
2025-02-07,210.00834692361187,218.02399348930348,208.55340653018288,215.38575133063355
2025-02-08,215.38575133063355,221.2263719046014,214.98200410699218,218.9184778412444
2025-02-09,218.9184778412444,219.68460581945394,217.40631954128733,218.6883160828388
