,Open,High,Low,Close
2025-01-01,215.97575592284073,217.16624469453325,213.6173215243088,215.11720903335845
2025-01-02,215.11720903335845,216.460792753381,211.9970499796344,213.3848052680263
2025-01-03,213.3848052680263,213.71423445922701,208.86027914588124,210.44275082370632
2025-01-04,210.44275082370632,210.9683265236462,207.26700523862453,207.77487533829876
2025-01-05,207.77487533829876,208.98630650351242,203.3939945579092,204.31441223900433
2025-01-06,204.31441223900433,205.50891534179243,201.87406563551787,202.7348619919011
2025-01-07,202.7348619919011,204.04752228698405,200.64705839334852,201.40274476327127
2025-01-08,201.40274476327127,202.95036598493,195.48813411919238,196.38591962019385
2025-01-09,196.38591962019385,196.77125033867586,193.97957084527184,194.79349345129754
2025-01-10,194.79349345129754,196.19697683927535,191.32972998700774,192.7616453734063
2025-01-11,192.7616453734063,193.3432223018429,192.74356988690286,193.1196846986978
2025-01-12,193.1196846986978,194.66920867962992,192.4957732498021,193.21145352598833
2025-01-13,193.21145352598833,194.41699370938932,192.86460867695197,193.14622068295392
2025-01-14,193.14622068295392,196.5972985071332,192.28433493312676,195.11393466523097
2025-01-15,195.11393466523097,196.33720771808956,193.85755905531727,195.6309532700739
2025-01-16,195.6309532700739,198.6193703521988,194.683009376523,197.01582555723604
2025-01-17,197.01582555723604,200.55020168291878,195.4861273153216,198.83182266032853
2025-01-18,198.83182266032853,200.4820040526848,198.02760622748636,199.3304316139779
2025-01-19,199.3304316139779,200.0607182057875,198.68507408526875,200.0213790684485
2025-01-20,200.0213790684485,201.96423633228682,198.3651194461429,200.5462004449592
2025-01-21,200.5462004449592,202.41479674082663,199.3618679107403,202.01467684765984
2025-01-22,202.01467684765984,203.0146969750155,198.32840578573396,199.433461904544
2025-01-23,199.433461904544,200.4539429664011,198.50076197907177,199.83112335647593
2025-01-24,199.83112335647593,201.30449657111188,196.97082740057576,197.90794679746514
2025-01-25,197.90794679746514,199.6873043725691,197.35393256948558,197.46735183105469
2025-01-26,197.46735183105469,198.7366327452131,195.8076629907017,196.56807674059087
2025-01-27,196.56807674059087,197.72308423707457,193.0303491329456,194.40221938477384
2025-01-28,194.40221938477384,195.17953072950036,192.9041926848062,194.16047664623287
2025-01-29,194.16047664623287,195.75699549890652,192.8892284739885,194.63602823551258
2025-01-30,194.63602823551258,195.91812935358138,193.16941276655552,193.76084928895375
2025-01-31,193.76084928895375,193.95765878651383,190.03581279090372,191.62128570111037
2025-02-01,191.62128570111037,195.44935619360092,190.21771244211553,194.5809155469705
2025-02-02,194.5809155469705,199.88568710625006,192.88473219350487,198.76649474694847
2025-02-03,198.76649474694847,205.24049871570645,198.59756603208763,203.81554405919235
2025-02-04,203.81554405919235,206.81718767053005,202.94447040970968,206.1672993482535
2025-02-05,206.1672993482535,212.83338549725804,204.62509933729592,211.06524808034783
2025-02-06,211.06524808034783,214.83155130935313,209.4544797262198,213.76555832185113
2025-02-07,213.76555832185113,218.69611346807895,213.464154292933,218.5930534956483
2025-02-08,218.5930534956483,222.25689214379724,217.97582242024956,221.91764880335478
2025-02-09,221.91764880335478,226.01296682790323,220.50061916438497,224.8537308064145
