,Open,High,Low,Close
2025-01-01,221.2709609384684,223.15125156303495,220.1644379753929,220.95348367393544
2025-01-02,220.95348367393544,222.37707389127476,212.83090514230895,214.77806119814716
2025-01-03,214.77806119814716,217.81981329516316,213.94651769890655,216.63222942150767
2025-01-04,216.63222942150767,217.97002266417107,210.48868943283614,212.85298743922323
2025-01-05,212.85298743922323,213.79929518575827,210.2517945480535,210.781637812245
2025-01-06,210.781637812245,212.86595371728802,208.82720823587957,209.20881066103323
2025-01-07,209.20881066103323,209.99234788479473,206.6032768048089,206.66716324918548
2025-01-08,206.66716324918548,207.84754797246532,205.58301721996406,206.74090441812604
2025-01-09,206.74090441812604,207.6856805466211,202.74190850000306,203.8347012039475
2025-01-10,203.8347012039475,206.00957313595228,197.81536045455715,199.97644931215103
2025-01-11,199.97644931215103,202.98366948632722,199.81673832122277,201.24904718734805
2025-01-12,201.24904718734805,203.49679755765536,200.6608836546666,201.18223422049334
2025-01-13,201.18223422049334,203.34639559634215,200.6372036814614,202.18109961520477
2025-01-14,202.18109961520477,206.89861608716242,201.83652925080582,204.89715814561617
2025-01-15,204.89715814561617,205.3698482819311,202.264512570495,204.62957059105085
2025-01-16,204.62957059105085,207.24302651228558,204.26326831810812,204.87640122464654
2025-01-17,204.87640122464654,208.8107265749006,202.92134817224738,208.12320289145865
2025-01-18,208.12320289145865,210.66289222715136,205.04014019170833,206.97516885472174
2025-01-19,206.97516885472174,211.7971247144383,206.360459280218,209.33998212593588
2025-01-20,209.33998212593588,211.2966731487152,207.68042085627314,208.7595671986691
2025-01-21,208.7595671986691,211.04247065445503,206.817792104902,208.55228678433087
2025-01-22,208.55228678433087,211.22608302827732,208.08645907576036,209.63846660017978
2025-01-23,209.63846660017978,210.23630258961964,206.11745317812733,207.86132105948795
2025-01-24,207.86132105948795,209.14384955182825,205.9140906804423,205.97201219649995
2025-01-25,205.97201219649995,208.13335003914668,204.44383083979184,206.11140339554717
2025-01-26,206.11140339554717,207.06982138883436,202.56757057688134,204.80567491337618
2025-01-27,204.80567491337618,205.65666292245209,202.74779616693925,203.21680164550017
2025-01-28,203.21680164550017,205.66176468913454,203.15399049908297,203.69521027675188
2025-01-29,203.69521027675188,204.7511677315806,197.78038763083623,198.77040908886894
2025-01-30,198.77040908886894,201.72010136815953,198.66650981934373,201.65465040286915
2025-01-31,201.65465040286915,204.21426130401264,197.95605120514227,200.54376005809965
2025-02-01,200.54376005809965,202.45433115690432,199.78717946336855,200.24962883139693
2025-02-02,200.24962883139693,205.96035919729312,198.1460769591048,205.66683308863043
2025-02-03,205.66683308863043,207.96138430318297,204.3010249688555,207.34180050916876
2025-02-04,207.34180050916876,212.3710443368345,205.53569962005977,210.81116000973577
2025-02-05,210.81116000973577,217.30423350363824,209.39035492296725,215.78363352906757
2025-02-06,215.78363352906757,220.19009067875507,214.38889749342172,217.9447985678113
2025-02-07,217.9447985678113,221.1787402974327,217.72926189405825,220.6854657574175
2025-02-08,220.6854657574175,224.51780137698782,220.23054886311866,223.6884681094371
2025-02-09,223.6884681094371,229.39895600333983,221.56428439937312,227.37809459050212
