,Open,High,Low,Close
2025-01-01,207.39790560303476,209.0620956611575,206.22996047424263,206.84688483980244
2025-01-02,206.84688483980244,208.47667665123333,205.11286147695407,207.43992392880838
2025-01-03,207.43992392880838,208.76046037813583,202.24349917143365,204.2901874095286
2025-01-04,204.2901874095286,206.03610623422733,201.86182651914407,202.21006142748638
2025-01-05,202.21006142748638,202.4387542712973,196.46744580003764,197.9421583062402
2025-01-06,197.9421583062402,200.76094900944835,197.2514890820487,198.81451510239293
2025-01-07,198.81451510239293,199.5910836939722,194.00775473590213,195.7282417116871
2025-01-08,195.7282417116871,198.18174222579464,194.15073512061537,197.78811437682506
2025-01-09,197.78811437682506,199.78744371485124,192.51928794746857,192.74583298649523
2025-01-10,192.74583298649523,194.84393502005724,191.17959020506265,193.43300584614227
2025-01-11,193.43300584614227,194.37445182055967,190.97352727231097,191.60617017713585
2025-01-12,191.60617017713585,195.3890611934195,191.25335490189985,193.7791914779571
2025-01-13,193.7791914779571,194.5312391048619,191.5901525761028,194.19658107127907
2025-01-14,194.19658107127907,196.0600974290379,193.56433180372323,193.89287209258296
2025-01-15,193.89287209258296,196.66002899403227,193.32343077564107,195.42096785618588
2025-01-16,195.42096785618588,200.10218461162356,193.65384296288096,199.09783506531417
2025-01-17,199.09783506531417,200.52238028592348,198.44162273449038,199.15651454411358
2025-01-18,199.15651454411358,199.6782636775221,197.86761100847605,199.37258447366398
2025-01-19,199.37258447366398,199.51349077403734,197.5608452214613,199.4028387843481
2025-01-20,199.4028387843481,203.2895936764034,197.4806127879211,202.947921238178
2025-01-21,202.947921238178,204.8753160977365,200.43600758229545,201.8652947486953
2025-01-22,201.8652947486953,203.11107495204308,199.97441966234106,201.51364730801012
2025-01-23,201.51364730801012,203.04911022727742,198.00493663045296,199.578147403032
2025-01-24,199.578147403032,199.88134379719205,196.96103939080842,199.17888602101345
2025-01-25,199.17888602101345,200.79060144462446,196.45393802194607,197.44669558366272
2025-01-26,197.44669558366272,197.64142150815576,195.3806507115145,195.7491904500508
2025-01-27,195.7491904500508,197.42192882238245,194.15949499303264,195.84253543551762
2025-01-28,195.84253543551762,196.4505575087307,192.2164040954003,193.7475028837358
2025-01-29,193.7475028837358,195.810142375255,193.26936807055694,193.35113580348659
2025-01-30,193.35113580348659,194.3303847690221,191.3126361390296,192.271696807345
2025-01-31,192.271696807345,192.63133462157563,189.579543380816,191.73528186912282
2025-02-01,191.73528186912282,197.1902964065824,190.2782698125472,195.0067618597745
2025-02-02,195.0067618597745,199.65084406452476,193.79772596377416,197.45204521493176
2025-02-03,197.45204521493176,202.23450859706494,195.85678529403484,201.8476892426737
2025-02-04,201.8476892426737,206.67187540733443,200.11529932255561,205.56594563246418
2025-02-05,205.56594563246418,207.21717792330148,205.4432123351593,206.56654938475853
2025-02-06,206.56654938475853,211.15720438187662,205.7807737606112,209.3912837706969
2025-02-07,209.3912837706969,213.14261067561142,207.8540301566911,211.90578045737283
2025-02-08,211.90578045737283,216.2912501932158,211.02010004939234,214.40354288497466
2025-02-09,214.40354288497466,219.7539196142194,213.64444213706264,219.69943548865183
