,Open,High,Low,Close
2025-01-01,125.98962007220129,128.4721187496187,123.49569910336821,125.77338164926744
2025-01-02,125.77338164926744,128.13945627027655,118.76088242678503,120.91318833827874
2025-01-03,120.91318833827874,123.22275417560469,117.70516768260697,119.68638504762112
2025-01-04,119.68638504762112,121.71712529740273,114.12728724070816,114.86641916702376
2025-01-05,114.86641916702376,115.12238633963845,111.11104883905112,112.45257525976388
2025-01-06,112.45257525976388,112.84699859524876,106.08305455803755,108.62704772203571
2025-01-07,108.62704772203571,110.80900680950135,104.70009690863598,105.41001838903736
2025-01-08,105.41001838903736,107.48400487784441,102.8806911394427,105.75860166180111
2025-01-09,105.75860166180111,107.05093646106769,104.82901513381096,106.41590991618332
2025-01-10,106.41590991618332,110.3299898049156,104.46251125267999,108.351091463848
2025-01-11,108.351091463848,113.63555220442571,107.98734632209234,113.11806302895272
2025-01-12,113.11806302895272,114.46772029069247,112.1092579274199,112.11512894498944
2025-01-13,112.11512894498944,114.14743319361517,109.9530684670906,113.07688471606727
2025-01-14,113.07688471606727,119.51358717082195,113.02565061180064,118.20605359757997
2025-01-15,118.20605359757997,120.50235082193204,115.22928450939433,115.61097430190017
2025-01-16,115.61097430190017,117.52721226917316,111.79701402022768,113.81544167413169
2025-01-17,113.81544167413169,115.47799920850784,112.84555731380294,113.02749886066108
2025-01-18,113.02749886066108,113.96809560016027,106.91667099034329,107.94006101780873
2025-01-19,107.94006101780873,109.3579284885219,103.98790395281087,104.56935087086448
2025-01-20,104.56935087086448,104.84865063214649,100.7200023780673,101.62121939962476
2025-01-21,101.62121939962476,103.1568993150031,100.05942886305975,100.60823400074176
2025-01-22,100.60823400074176,102.98750414049027,95.43215732094298,97.28824359369753
2025-01-23,97.28824359369753,99.91375259103312,97.2809653729025,99.74707511775073
2025-01-24,99.74707511775073,106.07640992026235,97.92625360197098,104.91011986394388
2025-01-25,104.91011986394388,108.43029816326141,104.27052377277839,107.21836596785657
2025-01-26,107.21836596785657,110.81446975198438,106.94926965635827,109.11235290486408
2025-01-27,109.11235290486408,111.66982451631566,107.12564858363389,111.63767747932873
2025-01-28,111.63767747932873,118.56722549284086,110.93628248877185,116.00914415090696
2025-01-29,116.00914415090696,117.13027348474199,115.00039453377772,116.26433761495944
2025-01-30,116.26433761495944,118.01555044257682,115.09463708593248,116.35816573016967
2025-01-31,116.35816573016967,116.4640455090495,111.75126100670302,112.25210755120368
2025-02-01,112.25210755120368,114.79206884022325,110.63524274031494,111.09369908063445
2025-02-02,111.09369908063445,112.51777696704514,108.08859399709428,109.52499752120082
2025-02-03,109.52499752120082,110.27621898724324,105.38257476347411,106.54778376797266
2025-02-04,106.54778376797266,107.92252786347893,104.51526133215972,107.38870566477934
2025-02-05,107.38870566477934,115.55462531905636,106.28148144581675,114.97271189703231
2025-02-06,114.97271189703231,120.85871318926756,113.79985085907079,120.08544242427757
2025-02-07,120.08544242427757,125.8830701880088,119.49591098431956,124.80461262060525
2025-02-08,124.80461262060525,133.81419056967405,124.00143395719716,131.4888967504446
2025-02-09,131.4888967504446,137.5973374869788,129.3641589711747,136.45550391951815
