,Open,High,Low,Close
2025-01-01,120.01502304665871,122.06674707862841,119.58161145466013,120.2708297664279
2025-01-02,120.2708297664279,122.27913924087004,118.51047415586275,118.62958984417624
2025-01-03,118.62958984417624,120.2878350680298,113.87534160578275,115.44101846072249
2025-01-04,115.44101846072249,115.54691117723942,111.53130598659703,111.62542389352163
2025-01-05,111.62542389352163,113.03014236809882,107.32038138902423,108.67457801666187
2025-01-06,108.67457801666187,110.42390769850367,104.03270727160037,105.6170132622774
2025-01-07,105.6170132622774,105.89090892278571,102.6874670923841,104.02520857851576
2025-01-08,104.02520857851576,104.62913103035488,103.04987803516468,103.65225351848123
2025-01-09,103.65225351848123,105.74823005951842,103.62327812048679,105.51010824702932
2025-01-10,105.51010824702932,108.30232890275028,104.07671012883306,106.24363304239775
2025-01-11,106.24363304239775,110.42722899537421,105.3892044494005,109.80362912089225
2025-01-12,109.80362912089225,113.86043886398038,108.90790989933294,112.5201987002557
2025-01-13,112.5201987002557,115.88820200740865,112.22576355110344,114.39850950859194
2025-01-14,114.39850950859194,117.30780919209316,113.88324129367031,116.05462241748214
2025-01-15,116.05462241748214,117.62995756745059,114.04564706803299,117.03643888555258
2025-01-16,117.03643888555258,119.27777431183996,110.9886132831134,112.09773517019985
2025-01-17,112.09773517019985,112.4934563195821,107.58226933144552,109.17680933131389
2025-01-18,109.17680933131389,111.35666096868236,105.33603162030604,106.47231575198012
2025-01-19,106.47231575198012,107.17593242958301,103.27192001971383,103.47665120126804
2025-01-20,103.47665120126804,104.95607345717309,98.00795296148956,98.15504675482865
2025-01-21,98.15504675482865,99.74029699113326,95.22430095397003,96.01567276837264
2025-01-22,96.01567276837264,98.09243847696824,95.00830441738624,95.87006354579228
2025-01-23,95.87006354579228,101.54629264627238,95.50144567303799,99.29384275381398
2025-01-24,99.29384275381398,103.91385453625752,98.16280869194459,102.10995571426004
2025-01-25,102.10995571426004,107.48965164954384,100.93967194152196,106.18079374464308
2025-01-26,106.18079374464308,109.04312429084929,105.51905650737088,107.83775706860845
2025-01-27,107.83775706860845,113.45107991566982,107.05287021743273,111.80159664948799
2025-01-28,111.80159664948799,119.43244357378373,111.47301742955072,117.47306477415195
2025-01-29,117.47306477415195,117.8419605620765,116.38342588539055,116.68250603579202
2025-01-30,116.68250603579202,118.12158257518502,112.11798486360055,112.65512526660187
2025-01-31,112.65512526660187,113.70956203685691,109.83366375238829,111.05262462686015
2025-02-01,111.05262462686015,111.06777397252482,110.0984699138904,110.21112854930136
2025-02-02,110.21112854930136,112.10183584257663,103.75939475982781,105.58649265527782
2025-02-03,105.58649265527782,107.35816561679594,102.63540493918796,103.68962696275628
2025-02-04,103.68962696275628,104.3533883593495,101.49751975621447,103.26729113588499
2025-02-05,103.26729113588499,111.85620520795266,101.70857153587697,109.80933756501678
2025-02-06,109.80933756501678,117.65317815102334,107.58540051022686,116.04557797101151
2025-02-07,116.04557797101151,121.17398502151384,115.83430027511771,119.62278450857993
2025-02-08,119.62278450857993,131.22557395202898,118.59875815288538,128.9483241742894
2025-02-09,128.9483241742894,131.90412127475074,128.1723435251767,131.5045544329307
