,Open,High,Low,Close
2025-01-01,195.76013865092642,196.7982689742933,193.8587527186353,196.0539760983722
2025-01-02,196.0539760983722,200.0828595289005,194.23114723089918,199.2693072803496
2025-01-03,199.2693072803496,200.92456417487998,197.40776514386994,200.71896851607906
2025-01-04,200.71896851607906,201.32291302126936,199.49271140223175,201.29178112778075
2025-01-05,201.29178112778075,206.5269379586708,200.73662804446147,205.46822193137635
2025-01-06,205.46822193137635,209.40648441372704,204.55556397085167,209.3937866819047
2025-01-07,209.3937866819047,211.87988060773455,207.76034635034915,211.45984395386012
2025-01-08,211.45984395386012,212.75117878153554,209.9739034858984,210.89828127201739
2025-01-09,210.89828127201739,211.41938472175414,206.47793127308393,208.39190780567483
2025-01-10,208.39190780567483,208.9880151941729,203.0685380581852,204.55580712959315
2025-01-11,204.55580712959315,206.6821520308625,203.78109145442568,205.22358209560898
2025-01-12,205.22358209560898,205.6405278923653,201.15128890123492,202.20569105502594
2025-01-13,202.20569105502594,202.59917916930308,197.7818559271403,199.51051849549532
2025-01-14,199.51051849549532,201.17046796721343,196.79211720758278,198.29748464604697
2025-01-15,198.29748464604697,200.13046087377987,196.26841351232923,196.71937211377187
2025-01-16,196.71937211377187,202.49019696886424,195.60528529859263,201.16418032235666
2025-01-17,201.16418032235666,205.34308349285305,200.8021652451125,204.56792021660073
2025-01-18,204.56792021660073,211.40428713707203,204.44819988616968,210.60643141257918
2025-01-19,210.60643141257918,214.1143620039742,210.06044626484925,213.13468229575417
2025-01-20,213.13468229575417,219.02319550276184,212.2085368138255,217.83313449352428
2025-01-21,217.83313449352428,223.032282608404,217.48335629218224,221.50304278731147
2025-01-22,221.50304278731147,223.20408816535524,219.25572818981937,219.62619339361652
2025-01-23,219.62619339361652,221.54441722892102,215.01071846665383,215.849795703579
2025-01-24,215.849795703579,217.3624051550882,213.33037067063484,215.03687697805393
2025-01-25,215.03687697805393,216.63629735037398,206.3269370306066,207.36792377358205
2025-01-26,207.36792377358205,207.8282819147855,203.53639358599298,204.85959857125312
2025-01-27,204.85959857125312,206.57320437762468,198.78380888665555,200.73563429809258
2025-01-28,200.73563429809258,202.35439946205224,192.95200847527568,194.8562402391518
2025-01-29,194.8562402391518,196.0805842295309,193.1601768695255,195.2654731100931
2025-01-30,195.2654731100931,201.09043492782436,193.78097612609122,199.84756541366622
2025-01-31,199.84756541366622,204.41113898144624,199.0002320903268,203.34603167594528
2025-02-01,203.34603167594528,206.81125321550982,201.434612836712,205.52225437389612
2025-02-02,205.52225437389612,209.24203576769432,204.61498802575946,207.5306676586996
2025-02-03,207.5306676586996,212.9560814628793,206.5241152351239,211.2187495438506
2025-02-04,211.2187495438506,212.9668321363965,209.88765239300818,209.9668860135569
2025-02-05,209.9668860135569,211.69601987861316,206.33383756059334,207.2383271685005
2025-02-06,207.2383271685005,207.3058088018247,199.41450505070597,199.97039438872054
2025-02-07,199.97039438872054,201.04779659800886,192.49812597398636,194.3469745462395
2025-02-08,194.3469745462395,194.79484931745367,187.00453797548033,187.0698605759702
2025-02-09,187.0698605759702,188.59573361004954,178.94032206679677,180.82241165315887
