,Open,High,Low,Close
2025-01-01,182.42250901603214,183.66499888148954,181.90920107215294,182.44823258678025
2025-01-02,182.44823258678025,185.7306952644046,181.85687199151454,183.65956712141698
2025-01-03,183.65956712141698,190.02635899208258,181.75673747463048,188.00560295520145
2025-01-04,188.00560295520145,189.26946097909348,187.09618121014398,188.75253621676524
2025-01-05,188.75253621676524,195.34657632397668,187.27051414340934,194.15442898988496
2025-01-06,194.15442898988496,200.24824198470347,192.24963071641142,198.79558847409183
2025-01-07,198.79558847409183,201.81844075997398,198.3571231140948,200.55991797438344
2025-01-08,200.55991797438344,200.74975385247814,199.1159410158052,200.5124027681267
2025-01-09,200.5124027681267,200.89105997206892,198.71130362400504,199.57905936603083
2025-01-10,199.57905936603083,200.3447545544459,194.47438175836868,194.79353938295964
2025-01-11,194.79353938295964,196.2327695819589,194.60451017054254,194.97097869982218
2025-01-12,194.97097869982218,195.92744065637086,192.5482304359639,192.92289324244265
2025-01-13,192.92289324244265,194.3836308436319,188.90123767941458,190.67855251646242
2025-01-14,190.67855251646242,191.55640898351433,185.3931615730395,186.41778793387695
2025-01-15,186.41778793387695,187.4324510556221,185.2940119703205,186.5336028936203
2025-01-16,186.5336028936203,190.10742395440872,185.84225278383988,189.57626561414585
2025-01-17,189.57626561414585,194.8238561436972,188.22398538570258,192.68919272839972
2025-01-18,192.68919272839972,201.42526575905785,192.5307826606624,199.55136971536695
2025-01-19,199.55136971536695,204.98977147855408,198.87768533037692,202.9358375971377
2025-01-20,202.9358375971377,205.7675939209942,201.0356450266282,203.99124922519266
2025-01-21,203.99124922519266,208.17828458023746,202.85431562037888,207.58340839470543
2025-01-22,207.58340839470543,209.0260433653445,204.97838653684715,206.72717202019965
2025-01-23,206.72717202019965,208.65708853709012,204.10878656698048,205.2314843467127
2025-01-24,205.2314843467127,205.41513650194244,200.64277062273192,202.65933407781668
2025-01-25,202.65933407781668,204.4506880392708,194.51362405182468,196.36093283859776
2025-01-26,196.36093283859776,196.50410897679163,193.14189172523663,193.88642812152338
2025-01-27,193.88642812152338,194.26214892802852,189.7737573066136,189.80479148894494
2025-01-28,189.80479148894494,190.11342444100634,185.75576370263994,187.24358420714972
2025-01-29,187.24358420714972,187.47020542237001,186.33261771150663,186.64192631858378
2025-01-30,186.64192631858378,191.73891706038447,184.7627464075736,190.36470363893986
2025-01-31,190.36470363893986,191.416647583011,190.3538451841828,191.0968511160792
2025-02-01,191.0968511160792,194.65771514643217,189.67641524025228,194.24974950581415
2025-02-02,194.24974950581415,194.88469661813065,193.20750859640972,194.77951723593972
2025-02-03,194.77951723593972,201.2345201456316,194.60454612374167,199.59660217368128
2025-02-04,199.59660217368128,201.15137906964762,196.80275059572398,198.29638511245966
2025-02-05,198.29638511245966,199.12371774118392,190.08786845114577,191.97554692202527
2025-02-06,191.97554692202527,193.9160058771687,185.4407161911834,186.68626974989832
2025-02-07,186.68626974989832,187.12087813974674,179.8427773946315,181.75292456444976
2025-02-08,181.75292456444976,182.3987665449607,175.79748317707234,175.81203440152885
2025-02-09,175.81203440152885,176.48716407041658,169.07309350398427,169.46098333191432
