,Open,High,Low,Close
2025-01-01,187.56467286573164,189.38439862624185,187.018368952418,188.18034915687886
2025-01-02,188.18034915687886,194.733238940075,186.19416829205255,192.47211288415997
2025-01-03,192.47211288415997,196.02143395212119,189.77257215244694,195.7356964185197
2025-01-04,195.7356964185197,202.91338796171226,193.82734030156888,200.94234884941602
2025-01-05,200.94234884941602,203.26049321713543,198.40209662828883,202.57042187947727
2025-01-06,202.57042187947727,206.35030891808253,200.6624011604047,204.33559782791104
2025-01-07,204.33559782791104,208.046732753814,203.8635611888441,207.76901927023027
2025-01-08,207.76901927023027,210.39411322049367,205.91325658944518,208.29305409379953
2025-01-09,208.29305409379953,209.78410683253847,206.70797702039596,207.5375600876603
2025-01-10,207.5375600876603,208.5945788719706,205.52154525200535,206.70699836886232
2025-01-11,206.70699836886232,209.1557970730592,203.6044534337418,205.54966310961004
2025-01-12,205.54966310961004,206.94210708268906,199.75554063296897,200.8707594878315
2025-01-13,200.8707594878315,200.97953547420954,198.50097440496032,199.213198809692
2025-01-14,199.213198809692,199.84595821580004,195.78754371828336,198.42644098402286
2025-01-15,198.42644098402286,199.90030491037345,197.154323879724,198.5663459597184
2025-01-16,198.5663459597184,204.4839118873935,197.57691385175053,203.11988403299168
2025-01-17,203.11988403299168,206.30714501019426,200.92966959951394,205.52823516597115
2025-01-18,205.52823516597115,207.46332511526347,204.955279879063,207.0522742012266
2025-01-19,207.0522742012266,213.14950394204538,206.0918326156729,212.86629265964729
2025-01-20,212.86629265964729,215.7807879452775,211.71991418256462,213.91296247922588
2025-01-21,213.91296247922588,222.98726725648396,211.8891726955889,221.88996775139947
2025-01-22,221.88996775139947,223.41006584539554,217.79241869110112,220.47727823544025
2025-01-23,220.47727823544025,220.59778019925176,214.70135373817476,215.39512530878372
2025-01-24,215.39512530878372,218.25190978946594,210.56269615993236,213.137642455007
2025-01-25,213.137642455007,214.23974015797452,205.41273009808057,208.2071836338895
2025-01-26,208.2071836338895,209.41395555951289,204.20756961113554,204.66045944585028
2025-01-27,204.66045944585028,206.7293285126663,200.16185473726293,201.8178339420753
2025-01-28,201.8178339420753,202.5532790842671,197.52644396700464,199.14792788561886
2025-01-29,199.14792788561886,201.27324310152943,195.78356108780963,197.54298997540104
2025-01-30,197.54298997540104,206.00346741339098,195.05737701533,203.26927432007426
2025-01-31,203.26927432007426,204.170635634748,200.34636892309513,201.37668198204375
2025-02-01,201.37668198204375,203.39568040442558,200.00833873702268,202.67735448559097
2025-02-02,202.67735448559097,207.42963052185175,200.91197634272217,206.26707777756155
2025-02-03,206.26707777756155,207.13820513012539,204.67600006236248,207.10585496665226
2025-02-04,207.10585496665226,208.53292813799607,204.13084794282383,206.1625744780682
2025-02-05,206.1625744780682,206.59865140573316,202.84519939878376,203.21050680635008
2025-02-06,203.21050680635008,204.63012792351452,196.78426265681168,197.8150425587005
2025-02-07,197.8150425587005,200.28503137594848,189.6958266972975,189.83119680818086
2025-02-08,189.83119680818086,190.61238106733907,185.68414763110715,186.0998080418982
2025-02-09,186.0998080418982,188.2188653521293,179.14622116927944,179.6630678193223
