,Open,High,Low,Close
2025-01-01,200.08846199727475,200.58493298047105,199.5648787159155,199.68811375381995
2025-01-02,199.68811375381995,201.83989757152298,199.48040588114932,200.45735392114088
2025-01-03,200.45735392114088,206.0679831634986,198.2953331652931,203.7003448332059
2025-01-04,203.7003448332059,209.6085706428454,201.74260431577156,207.958870329288
2025-01-05,207.958870329288,212.32092113158905,205.7239833231517,210.12180937732163
2025-01-06,210.12180937732163,213.04332231037696,209.9033284428068,211.51699128030575
2025-01-07,211.51699128030575,216.72132505810194,211.13859842096082,214.1823265157254
2025-01-08,214.1823265157254,217.45793607526645,212.65706287740545,215.91869457909044
2025-01-09,215.91869457909044,218.37224418994018,209.51822183829935,211.68851872785103
2025-01-10,211.68851872785103,212.9986440280897,210.2914799119709,211.3847177582314
2025-01-11,211.3847177582314,211.51719990054363,207.4098027549357,209.23443724587807
2025-01-12,209.23443724587807,209.96719886060126,203.63967726651111,204.5185135823137
2025-01-13,204.5185135823137,206.35237937778612,202.27499805412754,202.83145591739452
2025-01-14,202.83145591739452,204.34289206089267,200.6119245676496,201.64986490996668
2025-01-15,201.64986490996668,204.88929064566236,200.4814047656505,202.32715461921305
2025-01-16,202.32715461921305,203.8323344071748,201.43653484990512,203.75904003224693
2025-01-17,203.75904003224693,210.34870054317318,203.10615224057486,209.41774281810152
2025-01-18,209.41774281810152,214.7843781867911,208.37061527240542,212.68074640226396
2025-01-19,212.68074640226396,217.6658533215928,210.95163615434006,215.34891525668888
2025-01-20,215.34891525668888,223.9990289456785,214.02905828404255,221.49557205582988
2025-01-21,221.49557205582988,227.29519122724983,219.67869501629698,225.72467991345462
2025-01-22,225.72467991345462,229.37542349139304,225.06258674656874,227.7281627390989
2025-01-23,227.7281627390989,229.28856269670712,221.2769008499751,221.6617680113229
2025-01-24,221.6617680113229,222.34129957814406,214.10036024874285,215.50906053909918
2025-01-25,215.50906053909918,216.40470351151845,211.64389569533512,212.62919758793083
2025-01-26,212.62919758793083,213.43819838058516,205.00103755493618,206.837071340825
2025-01-27,206.837071340825,207.43314653090522,206.65336736700095,206.7587581435059
2025-01-28,206.7587581435059,207.34140591242803,201.25230750221894,201.44972767098
2025-01-29,201.44972767098,201.5570550641598,200.30683565834988,201.0193623065652
2025-01-30,201.0193623065652,204.3955842774427,199.8976701631639,204.3021978377462
2025-01-31,204.3021978377462,208.85329351940723,201.90726115218433,207.47040946146893
2025-02-01,207.47040946146893,212.92482459338666,205.19495830345738,210.47390527042757
2025-02-02,210.47390527042757,215.64288899458336,209.1349693526644,213.43278364497917
2025-02-03,213.43278364497917,215.9992269400998,211.94706572124645,213.95446330666164
2025-02-04,213.95446330666164,218.09792873104678,211.59876200880424,216.03954226390303
2025-02-05,216.03954226390303,218.22258436688531,208.60396898858198,208.67050833119248
2025-02-06,208.67050833119248,210.2481346852902,200.41945635051997,202.43234094843478
2025-02-07,202.43234094843478,203.79497256119,197.9609542890684,198.2810155386931
2025-02-08,198.2810155386931,199.76521835787193,192.2761916282831,194.17655844398882
2025-02-09,194.17655844398882,196.6088817760291,186.34428606743907,188.83800510235278
