,Open,High,Low,Close
2025-01-01,192.52614699085942,193.19430324208628,191.7150474589569,192.38998419574727
2025-01-02,192.38998419574727,199.9820660628856,189.8966394659512,198.07094402240887
2025-01-03,198.07094402240887,200.68968418841192,196.50495349764228,199.83911148792683
2025-01-04,199.83911148792683,201.0540771835878,197.3312505205927,201.05264645129003
2025-01-05,201.05264645129003,207.36705566784747,198.56414919216047,205.82352028473989
2025-01-06,205.82352028473989,212.42860441077633,203.92377721753584,209.91815641166573
2025-01-07,209.91815641166573,211.7033372361767,207.5622770922868,210.82571213701598
2025-01-08,210.82571213701598,212.20605059475199,208.38723074979092,211.23942510745755
2025-01-09,211.23942510745755,212.5653466338635,205.16825099887959,207.12652462585757
2025-01-10,207.12652462585757,209.3685595692395,205.446811128758,206.7786993022159
2025-01-11,206.7786993022159,208.1623289503109,204.12727505746668,206.0442984140285
2025-01-12,206.0442984140285,208.45898075500958,200.86217606867805,202.8706355554821
2025-01-13,202.8706355554821,204.03667953048983,197.29281365600352,199.0811275248459
2025-01-14,199.0811275248459,200.17484628421025,197.2649392376335,199.4481577705073
2025-01-15,199.4481577705073,200.3353352592578,193.97174044078594,196.06849033970227
2025-01-16,196.06849033970227,204.64249155400006,195.8886741104752,202.533041783909
2025-01-17,202.533041783909,206.1432941300505,201.1599128838865,204.04167606360576
2025-01-18,204.04167606360576,210.3269709825131,203.7406266441887,209.3123806583614
2025-01-19,209.3123806583614,216.0881723979394,207.15255442285775,214.7259085665611
2025-01-20,214.7259085665611,216.9408776523428,213.60021054101398,216.8093208159644
2025-01-21,216.8093208159644,223.97195714867468,215.89822390878734,223.86252320322367
2025-01-22,223.86252320322367,224.8703873795028,218.36039475909448,220.81593078913897
2025-01-23,220.81593078913897,222.54636132754734,214.72573462841814,215.98512031425005
2025-01-24,215.98512031425005,217.71951081429367,213.09795467729623,214.24079808814815
2025-01-25,214.24079808814815,215.88017704354328,208.6817700954344,210.25891882976975
2025-01-26,210.25891882976975,211.77802591305831,206.0266859752808,206.9120957328683
2025-01-27,206.9120957328683,206.99696265017042,201.26881210556982,203.45887913865823
2025-01-28,203.45887913865823,203.61105183419718,196.89278153802536,198.39235143698502
2025-01-29,198.39235143698502,200.6600047430137,195.01678653954474,197.676748245361
2025-01-30,197.676748245361,201.92991406995887,195.29813184462753,199.83298426477398
2025-01-31,199.83298426477398,206.92386310958136,199.15022167410487,204.95588141044436
2025-02-01,204.95588141044436,206.83731287992987,202.21832330711192,204.83310137298707
2025-02-02,204.83310137298707,209.09421040875017,204.48327828896842,206.91603196425936
2025-02-03,206.91603196425936,211.91858574447224,205.4494367260286,210.81956602236517
2025-02-04,210.81956602236517,214.6997759550131,209.6320284248376,213.00452772750828
2025-02-05,213.00452772750828,214.80442639059086,206.98305184407232,207.51563389348655
2025-02-06,207.51563389348655,210.13589251125663,199.2106046316846,200.24988165411435
2025-02-07,200.24988165411435,201.85102369305127,195.96223323976355,195.9720865963901
2025-02-08,195.9720865963901,197.65454016354835,186.54444193154163,187.04006751744413
2025-02-09,187.04006751744413,189.56158908224128,179.37703681498806,181.07163423989346
