,Open,High,Low,Close
2025-05-21,276.86151599629085,277.9732729900454,274.5850644713209,275.71961207058143
2025-05-22,275.71961207058143,275.79855234458313,270.36393512658293,270.5314759597847
2025-05-23,270.5314759597847,277.63960292788465,261.6592613627246,266.25549560557556
2025-05-26,266.25549560557556,266.5786512110562,260.8495874013794,262.77993593988015
2025-05-27,262.77993593988015,267.4313381774865,255.39853549733112,260.07366347705494
2025-05-28,260.07366347705494,263.80639938880796,258.7727850427743,263.4252087473861
2025-05-29,263.4252087473861,264.44055451749915,243.54077987958914,244.90196584661197
2025-05-30,244.90196584661197,246.920193549608,242.49280239091826,243.97807750949036
2025-06-02,243.97807750949036,247.02582665484417,239.95282730686202,245.99270550806077
2025-06-03,245.99270550806077,251.22243320683287,244.86310384126432,248.82634430678843
2025-06-04,248.82634430678843,251.59832206747677,246.51124243975994,248.41419368564533
2025-06-05,248.41419368564533,251.74769292431722,243.65031524860345,246.26999395061733
2025-06-06,246.26999395061733,249.61780087753357,241.1552516886929,244.88094866729222
2025-06-09,244.88094866729222,251.3629073689542,243.12898884953344,249.29659865672025
2025-06-10,249.29659865672025,254.451700062692,248.76007511420852,254.3199997175931
2025-06-11,254.3199997175931,263.55760138545065,249.95383033616932,258.72176539269924
2025-06-12,258.72176539269924,260.64822999472926,253.9372346684437,258.67364441517674
2025-06-13,258.67364441517674,259.94589358789517,254.11548688407015,258.24992199497945
2025-06-16,258.24992199497945,259.1427173037582,256.4040261921779,256.4251699471509
2025-06-17,256.4251699471509,262.7460659963948,252.07545483810094,260.1237862379317
2025-06-18,260.1237862379317,268.85665838101477,258.4737073176866,267.7798895782448
2025-06-19,267.7798895782448,270.9864159052818,254.33225516469696,257.6270649845658
2025-06-20,257.6270649845658,258.1758253283273,253.83694900641902,255.02960960908194
2025-06-23,255.02960960908194,256.9991381474909,254.31709118005534,255.62924421315972
2025-06-24,255.62924421315972,258.25383538246905,239.40620445894544,243.93060386263897
2025-06-25,243.93060386263897,248.274482300343,242.85960486052207,244.75355140755312
2025-06-26,244.75355140755312,244.87599493788255,227.34609610553568,227.58467647483553
2025-06-27,227.58467647483553,234.9799243978538,226.7990264804475,234.6868575336237
2025-06-30,234.6868575336237,235.41200396653633,226.96638803920985,227.1920329573378
2025-07-01,227.1920329573378,227.63121976856792,215.4981875418953,217.1291883052668
2025-07-02,217.1291883052668,218.4992735644466,215.40076215401237,215.71487488205767
2025-07-03,215.71487488205767,217.64530718301023,208.3351212890344,210.12147209144436
2025-07-04,210.12147209144436,211.51988614300507,205.6219900406606,206.4931351991952
2025-07-07,206.4931351991952,207.29607297383873,204.1418895324456,204.17036546325915
2025-07-08,204.17036546325915,206.55056050016321,189.11925209455467,192.5578694204356
2025-07-09,192.5578694204356,194.93843399463933,190.09534664597302,191.20989419135557
2025-07-10,191.20989419135557,192.13384973636764,186.44802130724472,187.1895859632418
2025-07-11,187.1895859632418,187.9993157880844,173.73703009511183,176.73713285896918
2025-07-14,176.73713285896918,177.0085896864969,173.27987472955098,174.23617535472545
2025-07-15,174.23617535472545,176.36804358030415,165.5807579399631,166.30137684045567
