,Open,High,Low,Close
2025-05-21,138.12478129325783,138.16474525492902,137.05748563710108,138.0848771434011
2025-05-22,138.0848771434011,139.15734681625145,129.9529204668822,130.48252811875733
2025-05-23,130.48252811875733,131.3557301487259,125.84961462646861,128.54785153990656
2025-05-26,128.54785153990656,128.71882917722655,125.34139179678338,126.767688787571
2025-05-27,126.767688787571,127.01325952918309,122.7156896672268,122.8864943949574
2025-05-28,122.8864943949574,123.66745495996963,119.0034664235553,120.38165539696325
2025-05-29,120.38165539696325,120.70755816035192,112.6794231045038,114.82645251242259
2025-05-30,114.82645251242259,116.02931655199824,113.65702057320429,115.69496180948312
2025-06-02,115.69496180948312,116.9027672657848,112.20474856238484,112.24394914023324
2025-06-03,112.24394914023324,112.93539934588247,107.9197328727376,108.71214313307502
2025-06-04,108.71214313307502,113.93596623866924,107.15126858442942,113.76824108497475
2025-06-05,113.76824108497475,113.94227777686486,110.45396445051341,110.54845603515706
2025-06-06,110.54845603515706,110.81549596487012,104.9095405266121,105.6350142038029
2025-06-09,105.6350142038029,109.14740321209175,105.21270126138201,107.64471644142748
2025-06-10,107.64471644142748,111.90962189428895,107.61038130830516,111.006293085584
2025-06-11,111.006293085584,111.73002069879243,103.90804561759748,105.69672047122506
2025-06-12,105.69672047122506,111.32128458264874,104.5151898306611,109.67616321721265
2025-06-13,109.67616321721265,115.30377695320547,109.42989720477576,113.6018894363633
2025-06-16,113.6018894363633,113.8633863679743,112.20310778887792,112.43478614363205
2025-06-17,112.43478614363205,117.35013319490584,110.81430292192704,116.59551414699672
2025-06-18,116.59551414699672,116.64961783656112,112.35983934118381,113.61641885892124
2025-06-19,113.61641885892124,120.85579621119406,112.75571374779065,118.5174122416171
2025-06-20,118.5174122416171,119.80803680361115,115.77087981316119,116.23141335400258
2025-06-23,116.23141335400258,117.20060326067755,114.20278625258092,114.93381864920224
2025-06-24,114.93381864920224,114.95179903534438,110.63764162347582,111.94101828975248
2025-06-25,111.94101828975248,114.04104096323077,109.41023709308584,111.21794610448038
2025-06-26,111.21794610448038,111.44871130923346,104.80099582059336,105.39667960946262
2025-06-27,105.39667960946262,106.48504119610023,104.97735429999767,105.92919413385962
2025-06-30,105.92919413385962,106.66415724449021,101.59752078655283,102.11034040694297
2025-07-01,102.11034040694297,103.56064689644013,97.64158282821954,97.71315420524398
2025-07-02,97.71315420524398,98.13073279285939,95.5427399774501,96.17569487891411
2025-07-03,96.17569487891411,96.77887586830094,92.59142697717036,92.70497105692553
2025-07-04,92.70497105692553,94.03384732237603,87.63380145153133,88.4026835885843
2025-07-07,88.4026835885843,88.71311596710706,84.98870289658919,85.85677195463327
2025-07-08,85.85677195463327,86.85750704778488,80.86244175948671,82.30537987094958
2025-07-09,82.30537987094958,82.35567214202952,78.11156160865099,78.57749943359826
2025-07-10,78.57749943359826,78.98958047080464,72.57004579040542,73.53972912751267
2025-07-11,73.53972912751267,74.45195121084204,73.32914593718321,74.40022751115069
2025-07-14,74.40022751115069,75.6562775931021,67.1042840873806,67.86291746807709
2025-07-15,67.86291746807709,68.85180413445083,64.25110791990292,64.98419947797059
