,Open,High,Low,Close
2025-05-21,207.28882840563728,210.45936632933422,202.50260935151408,206.86143292645772
2025-05-22,206.86143292645772,208.61281318116056,204.81284867355077,205.38417493375752
2025-05-23,205.38417493375752,208.6652491655886,193.39573030168353,194.01545968709138
2025-05-26,194.01545968709138,198.573726719368,192.61820219554778,195.30345003449398
2025-05-27,195.30345003449398,196.38290831813657,184.81398772410705,186.12633418204453
2025-05-28,186.12633418204453,193.33444986851646,185.86320400738282,193.10297282580976
2025-05-29,193.10297282580976,196.50702197400116,183.54441784082087,184.4423877246659
2025-05-30,184.4423877246659,188.37765408880148,183.50815079699004,187.09855052183792
2025-06-02,187.09855052183792,187.98006632792178,178.94572402426274,180.29932667670892
2025-06-03,180.29932667670892,184.42300012140822,179.02998786601555,184.24560328092383
2025-06-04,184.24560328092383,186.356225078953,182.20861501203885,182.9323012181075
2025-06-05,182.9323012181075,184.19214371674641,175.32312029632925,179.93641977712568
2025-06-06,179.93641977712568,188.73865591926662,178.03541495588203,186.58444208505938
2025-06-09,186.58444208505938,188.30481764067216,177.89783368307639,179.51352504186733
2025-06-10,179.51352504186733,183.60153918375647,178.3759124694918,182.54338505443826
2025-06-11,182.54338505443826,183.99129197033355,178.05523254978846,178.18434279851633
2025-06-12,178.18434279851633,187.36344215690715,177.1404906320372,186.2684904229803
2025-06-13,186.2684904229803,189.59939921054203,183.70754940401196,188.92447257758187
2025-06-16,188.92447257758187,190.2785536513414,186.88928563163014,187.3105050084284
2025-06-17,187.3105050084284,192.380157728883,183.2751368574741,190.8023616297071
2025-06-18,190.8023616297071,191.6260036819842,184.05868004384865,186.63281322847732
2025-06-19,186.63281322847732,195.69496915424742,186.53308520735706,194.27480058607551
2025-06-20,194.27480058607551,197.38667898676772,193.0062542000223,196.7072142981049
2025-06-23,196.7072142981049,198.4717448387982,181.18852022141985,182.31706847895413
2025-06-24,182.31706847895413,192.9052534215498,179.93873589926216,191.46124356702686
2025-06-25,191.46124356702686,192.02057046875072,187.18843646176387,188.1532201502087
2025-06-26,188.1532201502087,190.4294435880299,183.06846233582783,185.01712448049165
2025-06-27,185.01712448049165,186.13358787133873,182.1207682460416,182.23978945900618
2025-06-30,182.23978945900618,184.642675035574,180.0423348797385,181.84038809168217
2025-07-01,181.84038809168217,183.37193050909585,173.56050955724305,174.82193616934316
2025-07-02,174.82193616934316,175.68605723725653,170.05449878509125,170.23001061944657
2025-07-03,170.23001061944657,170.80968321830787,165.6862778811473,165.69226926935733
2025-07-04,165.69226926935733,168.42499498697447,163.75604704689044,166.4293827097021
2025-07-07,166.4293827097021,169.036785273675,161.16797928966366,161.80044400582165
2025-07-08,161.80044400582165,169.05899442620984,161.75060270044182,166.04056868833445
2025-07-09,166.04056868833445,166.46836510546999,158.1749993928631,158.96249533847956
2025-07-10,158.96249533847956,160.85397968794715,158.3947805309524,159.53448552957957
2025-07-11,159.53448552957957,160.14653612648564,151.72353633848272,153.30068969000322
2025-07-14,153.30068969000322,156.96639396899542,152.59062536198957,156.3381222206959
2025-07-15,156.3381222206959,157.27031961908088,153.587448627537,156.5377801672635
