,Open,High,Low,Close
2025-05-21,278.120676708515,279.724976776178,274.0380527124703,279.1688313626643
2025-05-22,279.1688313626643,279.9803576165863,267.03639738362506,269.76573618833396
2025-05-23,269.76573618833396,273.56301749121235,262.3981112822877,265.37142617150687
2025-05-26,265.37142617150687,278.7354222044121,264.4828162818853,273.2103597862846
2025-05-27,273.2103597862846,275.31158693047394,260.4556479499477,261.80935799341125
2025-05-28,261.80935799341125,264.0581514099842,246.2776576216277,247.2713960532405
2025-05-29,247.2713960532405,261.53093597824676,245.21159734642438,258.33456886405224
2025-05-30,258.33456886405224,261.0713503533328,245.75266038375332,251.1994996509459
2025-06-02,251.1994996509459,254.42950079059858,244.9439021838194,248.37543908954265
2025-06-03,248.37543908954265,252.75462152896728,248.01938540998037,249.25503633329546
2025-06-04,249.25503633329546,255.15252747169072,243.29400976477777,253.24301487782006
2025-06-05,253.24301487782006,254.25792501226735,240.66269508707745,241.25187434825867
2025-06-06,241.25187434825867,247.34285475805598,238.26829103501436,246.50944997130205
2025-06-09,246.50944997130205,248.31144162876905,231.9422260512318,234.90928591609483
2025-06-10,234.90928591609483,241.81872558760097,234.02279658736802,239.1588488268195
2025-06-11,239.1588488268195,239.81264422412,237.47111272647658,238.32461016914525
2025-06-12,238.32461016914525,250.9969093298593,234.0628827963215,247.72076111150753
2025-06-13,247.72076111150753,250.03471067313072,244.184398137257,248.19699258685887
2025-06-16,248.19699258685887,252.69623790297356,245.33163251450213,251.55307423748476
2025-06-17,251.55307423748476,254.01852684795216,243.26346377370072,246.09439595403168
2025-06-18,246.09439595403168,246.92407865001852,242.3819853296541,245.24176426766493
2025-06-19,245.24176426766493,258.2273466446737,245.05531761381786,256.86879506882303
2025-06-20,256.86879506882303,256.8914908994208,239.2323252754733,239.30039635100943
2025-06-23,239.30039635100943,249.07993265575377,235.49515956333832,245.49840398567952
2025-06-24,245.49840398567952,249.66389974314703,243.5095158744913,246.770199567913
2025-06-25,246.770199567913,248.7090476745308,239.91437402175808,242.96611961509058
2025-06-26,242.96611961509058,245.03589012684833,227.84760739201113,232.09462651775488
2025-06-27,232.09462651775488,232.7005037400723,225.28967311064264,227.6263959399175
2025-06-30,227.6263959399175,228.1104931065606,216.71948236850275,220.63055898581032
2025-07-01,220.63055898581032,232.784088362509,219.91127886037043,229.7070087184116
2025-07-02,229.7070087184116,230.47405431478967,217.96634166732258,221.6037556902119
2025-07-03,221.6037556902119,221.8042662309187,212.18981774330368,212.83936006480434
2025-07-04,212.83936006480434,213.56771541191387,211.42486789562952,211.56431698866
2025-07-07,211.56431698866,212.907878114494,207.05186611191462,210.90629251056316
2025-07-08,210.90629251056316,211.89390084034056,210.39344956745666,210.87733522177174
2025-07-09,210.87733522177174,212.01678130286118,204.01237385737738,207.6433266754718
2025-07-10,207.6433266754718,209.729187605652,193.7078646764584,194.22452335998005
2025-07-11,194.22452335998005,195.73331139762524,184.79890256832232,190.165322064358
2025-07-14,190.165322064358,191.03447314876675,190.05861631452623,190.6162926110029
2025-07-15,190.6162926110029,193.99100667133226,180.23581636154063,182.5507237294617
