,Open,High,Low,Close
2025-01-01,214.7755516842199,216.32186817043456,214.34034282115547,215.62871721122517
2025-01-02,215.62871721122517,219.05083224288535,214.67236760158033,217.22407661041257
2025-01-03,217.22407661041257,221.63082399321965,216.17664384239632,221.1481137908561
2025-01-04,221.1481137908561,223.24091760663282,218.3860507933866,220.66797010777404
2025-01-05,220.66797010777404,224.99645206337627,220.12377404319045,222.55323084303183
2025-01-06,222.55323084303183,223.68478718905124,219.46310966899512,220.72938167386386
2025-01-07,220.72938167386386,225.22517532556523,219.90615193753197,224.62307842179246
2025-01-08,224.62307842179246,227.7799158980825,223.1932434761761,227.7783391993958
2025-01-09,227.7783391993958,229.13669142606793,225.12716334118178,225.65773388783904
2025-01-10,225.65773388783904,231.82256744590762,223.67016900374776,229.5392278609483
2025-01-11,229.5392278609483,230.36310061160611,226.27185084122476,227.04955986302093
2025-01-12,227.04955986302093,229.48038444248104,224.3903630738813,226.2372673202639
2025-01-13,226.2372673202639,227.598901737949,222.94958058322578,223.30336696273935
2025-01-14,223.30336696273935,223.73973076430212,218.34628767094713,220.41363075083243
2025-01-15,220.41363075083243,221.0154476162177,215.84479064864558,216.7068319221136
2025-01-16,216.7068319221136,218.47338422165532,211.77463887028696,213.59203806709536
2025-01-17,213.59203806709536,216.51087899650574,211.1831914745935,213.80592189045845
2025-01-18,213.80592189045845,214.1501634588586,206.27114126282146,208.24349661024257
2025-01-19,208.24349661024257,209.63849742710462,203.76404611979424,205.44136892991898
2025-01-20,205.44136892991898,205.9653777939214,202.13292205205735,203.6578917871915
2025-01-21,203.6578917871915,205.21380788086995,201.88051902729293,202.86166364213796
2025-01-22,202.86166364213796,206.99558597766898,202.33116348506363,206.94071456466492
2025-01-23,206.94071456466492,213.0224401964662,205.75137686178468,211.85788755751122
2025-01-24,211.85788755751122,212.8997033997408,209.04520828659437,211.0140722151045
2025-01-25,211.0140722151045,216.34508524753926,209.1372300766073,213.6513443681088
2025-01-26,213.6513443681088,218.69513604294076,211.20057623168984,216.90103312473985
2025-01-27,216.90103312473985,223.24319186688706,215.90547480088838,221.13818417218982
2025-01-28,221.13818417218982,223.30152796917628,221.10333961301902,221.40923145784896
2025-01-29,221.40923145784896,223.57186564004473,220.95202948749352,222.94160776907262
2025-01-30,222.94160776907262,228.50549722005348,222.19163218787435,227.82761763396553
2025-01-31,227.82761763396553,230.5760115352729,225.71057560130907,229.27665238816155
2025-02-01,229.27665238816155,230.04835321135357,223.9834186899837,225.00076075049364
2025-02-02,225.00076075049364,225.20868212102084,218.17699854007944,220.15553721381107
2025-02-03,220.15553721381107,221.78486645904525,215.6854685738482,215.72835525863962
2025-02-04,215.72835525863962,217.72864039137139,209.4475310406034,212.1473226826282
2025-02-05,212.1473226826282,213.8740083744296,207.12192788235424,209.38552909872175
2025-02-06,209.38552909872175,211.14752833343687,203.20208969402907,205.8358837168233
2025-02-07,205.8358837168233,206.73551441277667,199.07050971030966,199.57249487854244
2025-02-08,199.57249487854244,202.16392384525707,195.83748137849628,197.85766120564773
2025-02-09,197.85766120564773,198.18166440730099,191.9743512089609,193.83513538719512
