,Open,High,Low,Close
2025-01-01,208.0669059063982,209.55392844817283,206.85267935526176,208.14784837106544
2025-01-02,208.14784837106544,211.12744308795897,207.68976102550357,209.60428929776927
2025-01-03,209.60428929776927,211.5339617948007,209.14173937402342,210.21855212077242
2025-01-04,210.21855212077242,211.78935177196468,208.63039419292116,210.52383018941177
2025-01-05,210.52383018941177,211.8727398999862,209.12394759624922,211.18888177188134
2025-01-06,211.18888177188134,212.62075954870207,210.3835868144097,211.1374133309007
2025-01-07,211.1374133309007,215.2421184503522,210.47214833118937,214.13108188095072
2025-01-08,214.13108188095072,215.02213276528215,213.8447999941579,213.92543367580103
2025-01-09,213.92543367580103,216.2471811204586,213.4794526373177,215.35254822727558
2025-01-10,215.35254822727558,215.59478380702035,214.32559064113153,215.33623655953838
2025-01-11,215.33623655953838,217.3756874716259,214.79685442301545,216.11294529675166
2025-01-12,216.11294529675166,217.52813271580806,212.42343311041523,212.5249591896898
2025-01-13,212.5249591896898,212.9213604632857,208.59708728201156,210.04367666786993
2025-01-14,210.04367666786993,211.648466940057,208.7919683226723,209.93096190942518
2025-01-15,209.93096190942518,211.37441178056733,204.6422778242535,205.71910560426213
2025-01-16,205.71910560426213,206.43718804689723,203.13374060898326,203.17073294929025
2025-01-17,203.17073294929025,204.35709322058068,199.53861641990372,199.6238793922834
2025-01-18,199.6238793922834,200.53054420321317,197.0489900219028,197.41487139518614
2025-01-19,197.41487139518614,197.82002795753914,192.22081372032375,193.72458809451487
2025-01-20,193.72458809451487,194.52705145698306,190.8383338140974,191.57567198700116
2025-01-21,191.57567198700116,192.6567613657675,190.739171471065,190.99117834678364
2025-01-22,190.99117834678364,195.15984663524569,190.64736899634647,194.35300893188997
2025-01-23,194.35300893188997,196.89342554488874,193.5579248606493,196.3289643328267
2025-01-24,196.3289643328267,200.73338964705715,196.1159763858082,199.68707481238388
2025-01-25,199.68707481238388,204.58845699915977,198.75398896926947,203.0003335473314
2025-01-26,203.0003335473314,206.49149256948036,202.73838950998643,205.89397609144814
2025-01-27,205.89397609144814,208.83315262543294,204.99255815561227,208.59701224154378
2025-01-28,208.59701224154378,210.06916758656482,207.1570393418758,209.00318283625379
2025-01-29,209.00318283625379,214.02950471156547,208.7206338034742,213.4311322507582
2025-01-30,213.4311322507582,218.24434868145767,212.9791708480402,217.14555920831253
2025-01-31,217.14555920831253,218.18902441221582,215.28695883801979,215.4867006921785
2025-02-01,215.4867006921785,216.98047319895147,211.64777360597634,212.12238515901527
2025-02-02,212.12238515901527,212.28354987877583,208.53796970722172,209.1079615107369
2025-02-03,209.1079615107369,210.24966434187752,203.25155148776787,204.24947359948686
2025-02-04,204.24947359948686,205.2687895215361,201.9483358479416,203.46919881685528
2025-02-05,203.46919881685528,204.52821769835393,197.05795582280976,198.1617396513575
2025-02-06,198.1617396513575,199.35434119689126,194.83276342562297,194.90746434510262
2025-02-07,194.90746434510262,195.94643232249828,191.98563989695378,192.5408028043842
2025-02-08,192.5408028043842,194.16390361228983,184.8180625051358,186.26200222068323
2025-02-09,186.26200222068323,187.87405967066783,183.7323686159914,183.97599094056181
