,Open,High,Low,Close
2025-01-01,200.6603695712098,201.848058389046,200.3341067380704,201.12823312460887
2025-01-02,201.12823312460887,202.96384661600024,200.5211114305624,202.3525535141116
2025-01-03,202.3525535141116,208.13194108120362,201.50874863017575,206.33395515571775
2025-01-04,206.33395515571775,207.45637788494992,204.03802456075465,205.52450275255026
2025-01-05,205.52450275255026,207.92243016543782,203.85872617988082,206.81521366912528
2025-01-06,206.81521366912528,208.60831429945276,205.54276521021055,207.0557017864038
2025-01-07,207.0557017864038,208.38866607214464,206.20423864954137,207.74161399866807
2025-01-08,207.74161399866807,211.02289010394642,207.13624135232143,210.49219051623936
2025-01-09,210.49219051623936,212.25749177584703,209.9499778270184,212.00973476331353
2025-01-10,212.00973476331353,214.760338506147,211.39339495855378,213.10093366507056
2025-01-11,213.10093366507056,215.51742422352248,211.91729670906807,213.4433322724121
2025-01-12,213.4433322724121,214.13213898857788,211.69285961388087,212.47945741746688
2025-01-13,212.47945741746688,213.31133598351298,207.17032948800028,208.30166136951402
2025-01-14,208.30166136951402,210.37025537682584,207.0012976044013,209.6866869246447
2025-01-15,209.6866869246447,210.24151853656915,206.1539775248889,207.81265463256062
2025-01-16,207.81265463256062,209.80044483202929,202.60203620029515,203.37187468922838
2025-01-17,203.37187468922838,206.02598397652608,202.12681791877418,204.31638708245245
2025-01-18,204.31638708245245,206.18957511833608,199.01691760691017,200.12023333816944
2025-01-19,200.12023333816944,200.69773448651858,198.94407046025785,199.25063831120332
2025-01-20,199.25063831120332,199.42533640509996,195.63393480156762,195.98456812948544
2025-01-21,195.98456812948544,200.56451802123198,194.01179874526457,199.54614444807572
2025-01-22,199.54614444807572,201.20627017362818,198.63926135916248,198.80004213970577
2025-01-23,198.80004213970577,199.84645014658304,197.96527363251917,199.15003045009286
2025-01-24,199.15003045009286,203.0288545926463,198.074160287905,202.19675468665218
2025-01-25,202.19675468665218,206.82155736983404,200.88646044868779,205.26624648240667
2025-01-26,205.26624648240667,205.31893916740117,203.08960630866886,203.6071824205645
2025-01-27,203.6071824205645,206.45830730574963,202.49376567505365,205.69055714727327
2025-01-28,205.69055714727327,210.94343898686841,204.20901041899035,209.00902815092468
2025-01-29,209.00902815092468,210.85375636461737,207.0222870040384,208.53991632693777
2025-01-30,208.53991632693777,214.71871805681366,207.24481337249935,213.79958231138673
2025-01-31,213.79958231138673,215.08665999477324,212.2404697813789,212.68933851361052
2025-02-01,212.68933851361052,213.66136480009158,208.4507381541903,210.50946219542521
2025-02-02,210.50946219542521,211.88196562910204,204.959493824764,206.5672251394777
2025-02-03,206.5672251394777,206.67364358073365,202.40427854248765,204.20889387396795
2025-02-04,204.20889387396795,205.57745922438423,201.30514377265865,201.37652107984346
2025-02-05,201.37652107984346,202.40044710179998,195.84960259391696,197.26804077578134
2025-02-06,197.26804077578134,197.3860128915681,196.6278228739315,197.049191064785
2025-02-07,197.049191064785,197.92349322163963,190.81657453760172,192.77340006785482
2025-02-08,192.77340006785482,193.11687211628964,189.69519016350694,190.93559453746008
2025-02-09,190.93559453746008,191.49573472163215,185.5465330872623,187.33457281304507
