,Open,High,Low,Close
2025-01-01,204.6055562963445,204.9098944761839,202.60090535940154,203.92717542557818
2025-01-02,203.92717542557818,207.75858274806768,202.38533976351655,207.0319236102045
2025-01-03,207.0319236102045,209.2441634847513,203.56861056498192,204.5919486192618
2025-01-04,204.5919486192618,210.12053979122157,204.18338511633192,208.79717709715325
2025-01-05,208.79717709715325,211.62998116599667,204.68538824156974,206.85378311865065
2025-01-06,206.85378311865065,210.212408376171,205.93989413402338,207.83792641129028
2025-01-07,207.83792641129028,211.05801720631842,207.5431038946474,209.25802839007116
2025-01-08,209.25802839007116,216.30384474850817,209.12723090740687,214.43623490203768
2025-01-09,214.43623490203768,216.11398548257992,213.4825666972326,213.70770454614814
2025-01-10,213.70770454614814,217.6423978223316,212.9766927111488,217.4534808301076
2025-01-11,217.4534808301076,220.02217187670826,214.198365904256,215.85408536252618
2025-01-12,215.85408536252618,216.50769104438584,213.5110373730108,213.82505414931845
2025-01-13,213.82505414931845,214.10752606964803,207.9889744944749,210.1649063386024
2025-01-14,210.1649063386024,211.61995556657953,206.9140720594043,206.96954310743885
2025-01-15,206.96954310743885,207.167911006251,202.3909819974642,204.46541892733907
2025-01-16,204.46541892733907,205.96096101492014,199.6407503056191,201.52337010940124
2025-01-17,201.52337010940124,203.55952297809802,198.93121654592042,199.02445493226978
2025-01-18,199.02445493226978,200.03349811854972,196.12324632148912,197.35008027138434
2025-01-19,197.35008027138434,197.729590206383,192.7858058625922,195.0133491845722
2025-01-20,195.0133491845722,196.4502399029542,191.19137884090568,193.9509291204284
2025-01-21,193.9509291204284,196.78164804933186,191.0019517038284,192.50331791836862
2025-01-22,192.50331791836862,198.47371567643526,191.9345408539226,196.2083576003287
2025-01-23,196.2083576003287,199.93456207450305,193.6839588269008,198.7199854498202
2025-01-24,198.7199854498202,200.67561905503376,197.07094749703845,197.99437350884122
2025-01-25,197.99437350884122,203.40306507429744,195.70387702732697,202.22034598039917
2025-01-26,202.22034598039917,206.77487642538273,202.2095939907382,204.73951822918005
2025-01-27,204.73951822918005,209.08060881082474,204.31476390768904,208.6905104581834
2025-01-28,208.6905104581834,212.23266009281073,206.99243228109722,209.99040006371564
2025-01-29,209.99040006371564,213.69301688563226,207.28663037041085,212.19041401050688
2025-01-30,212.19041401050688,216.15899504470616,210.67691245801487,214.41964772038142
2025-01-31,214.41964772038142,218.41229910176986,213.52989460005134,217.07597272707156
2025-02-01,217.07597272707156,217.5631870743499,209.0525555784404,211.26334518752336
2025-02-02,211.26334518752336,212.57150766586525,207.0579708160897,207.67174891330447
2025-02-03,207.67174891330447,209.09215322531145,203.91583081295198,204.49044720021865
2025-02-04,204.49044720021865,204.50829833311676,202.44806717590245,202.72455159123183
2025-02-05,202.72455159123183,204.02888490103945,193.25040261488286,195.38823544343316
2025-02-06,195.38823544343316,195.83965030517584,192.42877901574667,193.56311063181414
2025-02-07,193.56311063181414,196.3088854746557,185.4535068129147,188.01098182028608
2025-02-08,188.01098182028608,189.86726389066567,184.38947316908528,185.0042221731991
2025-02-09,185.0042221731991,186.96386059077562,181.22571125225267,183.32440105590004
